data.date,data.owned or leased,data.parking spaces,data.status,data.type,location.congressional district,location,region_id,data.disabilities.ADA Accessible,usable,City,location.address.state,address_code
0,LEASED,160,ACTIVE,STRUCTURE,5,KY3071,4,No,0,WILLIAMSBURG,KY,407698699
0,LEASED,0,ACTIVE,BUILDING,4,KY3072,4,Yes,4564,HEBRON,KY,41048
0,LEASED,4,ACTIVE,BUILDING,1,KY3081,4,Yes,2175,PADUCAH,KY,420017458
0,LEASED,60,ACTIVE,BUILDING,4,KY3082,4,Yes,10990,ERLANGER,KY,410183113
2006.9.6,LEASED,39,ACTIVE,BUILDING,1,KY3083,4,Yes,7765,MAYFIELD,KY,420666809
0,LEASED,6,ACTIVE,BUILDING,3,KY3085,4,Yes,7996,LOUISVILLE,KY,402235132
0,LEASED,14,ACTIVE,BUILDING,1,KY3086,4,Yes,2464,BEAVER DAM,KY,423209720
0,LEASED,12,ACTIVE,BUILDING,3,KY3088,4,Yes,6407,LOUISVILLE,KY,402091595
0,LEASED,0,ACTIVE,BUILDING,2,KY3089,4,Yes,12852,BOWLING GREEN,KY,421046255
0,LEASED,3,ACTIVE,BUILDING,6,KY3092,4,Yes,2002,FRANKFORT,KY,40601
1999.12.5,LEASED,0,ACTIVE,BUILDING,2,KY3095,4,Yes,1436,BOWLING GREEN,KY,421043382
2008.12.1,LEASED,78,ACTIVE,BUILDING,1,KY3099,4,Yes,10527,PADUCAH,KY,420017438
2011.6.1,LEASED,49,ACTIVE,BUILDING,3,KY3100,4,Yes,16213,LOUISVILLE,KY,402034022
2008.8.26,LEASED,40,ACTIVE,BUILDING,6,KY3101,4,Yes,13356,LEXINGTON,KY,405131093
2009.3.1,LEASED,115,ACTIVE,BUILDING,3,KY3103,4,Yes,107482,LOUISVILLE,KY,402996198
2010.1.12,LEASED,12,ACTIVE,BUILDING,5,KY3104,4,Yes,2433,LONDON,KY,407419790
2010.5.1,LEASED,30,ACTIVE,BUILDING,5,KY3105,4,Yes,6350,JACKSON,KY,413398284
2009.7.23,LEASED,2,ACTIVE,BUILDING,1,KY3110,4,Yes,575,HOPKINSVILLE,KY,422402079
2014.8.6,LEASED,96,ACTIVE,BUILDING,5,KY3111,4,Yes,17520,MIDDLESBORO,KY,40965
2010.2.10,LEASED,18,ACTIVE,BUILDING,6,KY3115,4,Yes,5694,LEXINGTON,KY,405092267
2007.10.1,LEASED,8,ACTIVE,BUILDING,3,KY3117,4,Yes,9700,LOUISVILLE,KY,402225199
2010.2.28,LEASED,8,ACTIVE,BUILDING,5,KY3118,4,Yes,1436,PRESTONSBURG,KY,416539105
1996.4.23,LEASED,44,ACTIVE,BUILDING,3,KY3119,4,Yes,10000,LOUISVILLE,KY,402992367
1990.7.1,LEASED,3,ACTIVE,BUILDING,1,KY3120,4,Yes,2373,HOPKINSVILLE,KY,422409624
0,LEASED,260,ACTIVE,BUILDING,6,KY3121,4,Yes,40120,LEXINGTON,KY,405054824
0,LEASED,5,ACTIVE,BUILDING,4,KY3123,4,No,8748,FLORENCE,KY,410421375
2011.12.22,LEASED,108,ACTIVE,BUILDING,3,KY3126,4,Yes,53000,LOUISVILLE,KY,402022215
0,LEASED,70,ACTIVE,BUILDING,5,KY3127,4,No,7784,HAZARD,KY,41701
0,LEASED,17,ACTIVE,BUILDING,3,KY3130,4,Will Conform,10000,LOUISVILLE,KY,402454733
0,LEASED,5,ACTIVE,BUILDING,5,KY3132,4,Will Conform,3801,WILLIAMSBURG,KY,40769
0,LEASED,2,ACTIVE,BUILDING,2,KY3133,4,Yes,3450,BOWLING GREEN,KY,421016900
2003.11.1,OWNED,94,ACTIVE,BUILDING,4,MS0006,4,Will Conform,108286,GULFPORT,MS,395012038
2010.10.25,OWNED,182,ACTIVE,BUILDING,3,MS0007,4,Will Conform,241920,JACKSON,MS,39201
1853.6.1,OWNED,4,ACTIVE,BUILDING,3,MS0008,4,Yes,15170,NATCHEZ,MS,391203466
1923.1.1,OWNED,34,ACTIVE,BUILDING,4,MS0009,4,Yes,29964,GULFPORT,MS,395012022
1933.1.1,LEASED,0,ACTIVE,BUILDING,3,MS0040,4,Will Conform,569,MERIDIAN,MS,39301
1959.1.1,OWNED,167,ACTIVE,BUILDING,2,MS0065,4,Will Conform,59583,GREENVILLE,MS,387014047
1894.1.1,OWNED,26,ACTIVE,BUILDING,2,MS0071,4,Will Conform,37400,VICKSBURG,MS,391803262
1974.1.1,OWNED,103,ACTIVE,BUILDING,4,MS0072,4,Will Conform,44575,HATTIESBURG,MS,394013446
1973.1.1,OWNED,202,ACTIVE,BUILDING,1,MS0079,4,Will Conform,58310,OXFORD,MS,386553632
1973.1.1,OWNED,18,ACTIVE,BUILDING,1,MS0082,4,Will Conform,37725,ABERDEEN,MS,397302520
1979.1.1,OWNED,34,ACTIVE,BUILDING,3,MS0083,4,Will Conform,281365,JACKSON,MS,392011620
2020.2.12,OWNED,0,ACTIVE,BUILDING,2,MS0505,4,Yes,0,GREENVILLE,MS,38701
0,LEASED,50,ACTIVE,BUILDING,3,MS1069,4,Yes,8905,MERIDIAN,MS,39307
0,LEASED,88,ACTIVE,BUILDING,3,MS1077,4,Yes,11071,FLOWOOD,MS,39232
0,LEASED,12,ACTIVE,BUILDING,4,MS1085,4,No,5397,PASCAGOULA,MS,395810001
0,LEASED,15,ACTIVE,BUILDING,2,MS1110,4,Will Conform,7500,GREENWOOD,MS,389302000
0,LEASED,30,ACTIVE,BUILDING,1,MS1127,4,No,4285,ACKERMAN,MS,39735
0,LEASED,13,ACTIVE,BUILDING,4,MS1234,4,No,5034,GULFPORT,MS,395035164
0,LEASED,0,ACTIVE,BUILDING,2,MS1236,4,Will Conform,6128,VICKSBURG,MS,391805361
0,LEASED,23,ACTIVE,BUILDING,1,MS1259,4,Will Conform,7176,AMORY,MS,388215225
0,LEASED,0,ACTIVE,BUILDING,2,MS1353,4,Will Conform,4675,CLARKSDALE,MS,386144708
0,LEASED,34,ACTIVE,BUILDING,2,MS1996,4,Will Conform,13573,JACKSON,MS,392138018
0,LEASED,44,ACTIVE,BUILDING,3,MS2058,4,Will Conform,14333,JACKSON,MS,392137856
0,LEASED,26,ACTIVE,BUILDING,3,MS2068,4,Will Conform,4729,NATCHEZ,MS,391204432
0,LEASED,21,ACTIVE,BUILDING,2,MS2074,4,Will Conform,175022,VICKSBURG,MS,391833435
0,LEASED,10,ACTIVE,BUILDING,3,MS2081,4,Will Conform,6200,PEARL,MS,392086650
0,LEASED,20,ACTIVE,BUILDING,3,MS2082,4,Will Conform,4155,FLOWOOD,MS,392328808
0,LEASED,79,ACTIVE,BUILDING,3,MS2096,4,Yes,19859,PEARL,MS,392086649
0,LEASED,0,ACTIVE,BUILDING,1,MS2103,4,Will Conform,1417,OXFORD,MS,386554221
0,LEASED,24,ACTIVE,BUILDING,1,MS2104,4,Will Conform,9548,OXFORD,MS,386555463
0,LEASED,0,ACTIVE,BUILDING,3,MS2109,4,Will Conform,6290,RIDGELAND,MS,391574801
0,LEASED,28,ACTIVE,BUILDING,1,MS2114,4,Yes,47336,OXFORD,MS,386553608
0,LEASED,40,ACTIVE,BUILDING,4,MS2127,4,Yes,10247,GULFPORT,MS,395034750
0,LEASED,42,ACTIVE,BUILDING,3,MS2129,4,Yes,5856,BROOKHAVEN,MS,396019640
0,LEASED,4,ACTIVE,BUILDING,1,MS2131,4,Yes,1800,SOUTHAVEN,MS,386712410
0,LEASED,2,ACTIVE,BUILDING,3,MS2133,4,Yes,6626,JACKSON,MS,392012306
0,LEASED,50,ACTIVE,BUILDING,4,MS2134,4,Yes,6428,MOSS POINT,MS,395639534
0,LEASED,67,ACTIVE,BUILDING,1,MS2135,4,Yes,10182,COLUMBUS,MS,397051302
0,LEASED,0,ACTIVE,BUILDING,4,MS2137,4,Yes,18199,GULFPORT,MS,395034268
0,LEASED,0,ACTIVE,BUILDING,2,MS2138,4,Yes,2164,CLARKSDALE,MS,386144498
0,LEASED,50,ACTIVE,BUILDING,2,MS2144,4,Yes,6427,CLEVELAND,MS,387322115
0,LEASED,10,ACTIVE,BUILDING,4,MS2147,4,Yes,3357,HATTIESBURG,MS,394027518
0,LEASED,2,ACTIVE,BUILDING,3,MS2154,4,Yes,7793,JACKSON,MS,392014013
0,LEASED,0,ACTIVE,BUILDING,1,MS2156,4,Yes,600,OXFORD,MS,386559064
0,LEASED,0,ACTIVE,BUILDING,3,MS2157,4,Yes,1150,MERIDIAN,MS,39307
0,LEASED,2,ACTIVE,BUILDING,4,MS2158,4,Yes,1000,MOSELLE,MS,394599792
0,LEASED,0,ACTIVE,BUILDING,3,MS2159,4,Yes,2850,FLOWOOD,MS,392322212
0,LEASED,3,ACTIVE,BUILDING,4,MS2161,4,Yes,5049,GULFPORT,MS,395034617
0,LEASED,0,ACTIVE,BUILDING,1,MS2163,4,Yes,800,TUPELO,MS,388017080
0,LEASED,0,ACTIVE,BUILDING,1,MS2164,4,Yes,969,COLUMBUS,MS,397019555
0,LEASED,14,ACTIVE,BUILDING,3,MS2166,4,Yes,5196,PEARL,MS,39208
0,LEASED,17,ACTIVE,BUILDING,4,MS2168,4,Yes,15024,GULFPORT,MS,395011924
0,LEASED,38,ACTIVE,BUILDING,4,MS2173,4,Yes,10095,GULFPORT,MS,39503
0,LEASED,42,ACTIVE,BUILDING,1,MS2174,4,Yes,13068,OXFORD,MS,386553521
0,LEASED,24,ACTIVE,BUILDING,3,MS2175,4,Yes,14442,JACKSON,MS,392012108
0,LEASED,55,ACTIVE,BUILDING,1,MS2177,4,Yes,10353,OLIVE BRANCH,MS,386542907
0,LEASED,53,ACTIVE,BUILDING,1,MS2178,4,Yes,15650,TUPELO,MS,38804
0,LEASED,17,ACTIVE,BUILDING,4,MS2179,4,Yes,7420,GULFPORT,MS,395011936
0,LEASED,0,ACTIVE,BUILDING,4,MS2180,4,Yes,16680,HATTIESBURG,MS,394023208
0,LEASED,51,ACTIVE,BUILDING,3,MS2181,4,No,15782,PEARL,MS,392089205
0,LEASED,0,ACTIVE,BUILDING,2,MS2182,4,Yes,5572,KOSCIUSKO,MS,390903424
0,LEASED,80,ACTIVE,BUILDING,1,MS2184,4,Yes,13395,TUPELO,MS,388014127
0,LEASED,0,ACTIVE,BUILDING,2,MS2185,4,Yes,992,GREENVILLE,MS,387039737
0,LEASED,28,ACTIVE,BUILDING,1,MS2190,4,Yes,39483,ABERDEEN,MS,397309569
2007.12.4,LEASED,10,ACTIVE,BUILDING,4,MS2191,4,Yes,9890,GULFPORT,MS,395032642
0,LEASED,73,ACTIVE,BUILDING,4,MS2194,4,Yes,19100,GULFPORT,MS,395034737
0,LEASED,26,ACTIVE,BUILDING,3,MS2195,4,Yes,5200,FLOWOOD,MS,392329000
0,LEASED,41,ACTIVE,BUILDING,3,MS2196,4,Yes,6488,FOREST,MS,390746005
2007.11.1,LEASED,0,ACTIVE,BUILDING,1,MS2201,4,No,4232,TUPELO,MS,38804
0,LEASED,60,ACTIVE,BUILDING,2,MS2202,4,Yes,9737,GREENWOOD,MS,389302003
2008.5.1,LEASED,53,ACTIVE,BUILDING,1,MS2206,4,Yes,7602,CORINTH,MS,38834
1995.6.1,LEASED,85,ACTIVE,BUILDING,2,MS2221,4,Yes,98932,JACKSON,MS,392138219
2008.11.28,LEASED,0,ACTIVE,BUILDING,4,MS2223,4,Yes,11092,HATTIESBURG,MS,394023208
2008.8.29,LEASED,4,ACTIVE,BUILDING,1,MS2225,4,Yes,2686,COLUMBUS,MS,397052607
2008.1.1,LEASED,12,ACTIVE,BUILDING,4,MS2226,4,Yes,4737,PASCAGOULA,MS,395674136
2008.8.26,LEASED,32,ACTIVE,BUILDING,3,MS2234,4,Yes,5837,STARKVILLE,MS,397593565
2008.1.1,LEASED,5,ACTIVE,BUILDING,1,MS2238,4,Yes,3775,OXFORD,MS,386553751
2009.10.13,LEASED,28,ACTIVE,BUILDING,3,MS2242,4,Yes,6152,PHILADELPHIA,MS,393509289
2011.1.7,LEASED,39,ACTIVE,BUILDING,4,MS2243,4,Yes,7719,LAUREL,MS,394401437
2010.11.16,LEASED,44,ACTIVE,BUILDING,2,MS2244,4,Yes,7779,GRENADA,MS,389014025
2011.1.3,LEASED,97,ACTIVE,STRUCTURE,3,MS2247,4,Yes,0,JACKSON,MS,392015201
2010.1.1,LEASED,4,ACTIVE,BUILDING,1,MS2249,4,Yes,3950,TUPELO,MS,388043817
2011.10.24,LEASED,0,ACTIVE,BUILDING,3,MS2255,4,Yes,8132,MCCOMB,MS,39648
0,LEASED,7,ACTIVE,BUILDING,1,MS2373,4,Will Conform,2001,COLUMBUS,MS,397052211
0,LEASED,27,ACTIVE,BUILDING,4,MS2406,4,Will Conform,11728,GULFPORT,MS,395011925
0,LEASED,0,ACTIVE,BUILDING,2,MS2416,4,Yes,0,CANTON,MS,390467900
0,LEASED,158,ACTIVE,STRUCTURE,3,MS2418,4,Yes,0,JACKSON,MS,392012112
1995.11.1,OWNED,184,ACTIVE,BUILDING,10,NC0002,4,Yes,174843,ASHEVILLE,NC,288012638
1930.1.1,OWNED,0,ACTIVE,BUILDING,10,NC0005,4,Will Conform,69644,ASHEVILLE,NC,288012608
2018.4.24,OWNED,54,ACTIVE,BUILDING,12,NC0009,4,Will Conform,111860,CHARLOTTE,NC,28202
1935.3.1,OWNED,28,ACTIVE,BUILDING,3,NC0011,4,Yes,28022,NEW BERN,NC,285604930
2018.1.1,OWNED,0,ACTIVE,BUILDING,12,NC0013,4,Will Conform,75694,CHARLOTTE,NC,282021619
1933.1.1,LEASED,8,ACTIVE,BUILDING,1,NC0017,4,Will Conform,12636,DURHAM,NC,277019997
2006.1.1,OWNED,25,ACTIVE,BUILDING,3,NC0020,4,Will Conform,14527,ELIZABETH CITY,NC,279094865
1933.1.1,OWNED,24,ACTIVE,BUILDING,13,NC0028,4,Will Conform,78000,GREENSBORO,NC,274012513
2015.1.1,OWNED,13,ACTIVE,BUILDING,1,NC0029,4,Will Conform,7045,GREENVILLE,NC,278581133
1962.1.1,LEASED,5,ACTIVE,BUILDING,10,NC0033,4,Will Conform,964,HICKORY,NC,286022955
1878.1.1,OWNED,6,ACTIVE,BUILDING,4,NC0058,4,Will Conform,53744,RALEIGH,NC,276011799
1939.1.1,OWNED,30,ACTIVE,BUILDING,13,NC0072,4,Will Conform,24680,STATESVILLE,NC,286775258
1969.1.1,OWNED,0,ACTIVE,BUILDING,4,NC0076,4,Will Conform,5186,RALEIGH,NC,276011441
2019.1.1,OWNED,24,ACTIVE,BUILDING,7,NC0085,4,Will Conform,35646,WILMINGTON,NC,284013986
1965.1.1,LEASED,11,ACTIVE,BUILDING,9,NC0098,4,Will Conform,15823,FAYETTEVILLE,NC,283015028
1965.1.1,LEASED,0,ACTIVE,BUILDING,8,NC0102,4,Will Conform,2097,RAEFORD,NC,283762858
1969.1.1,OWNED,322,ACTIVE,BUILDING,4,NC0111,4,Will Conform,248564,RALEIGH,NC,276011441
1976.1.1,OWNED,202,ACTIVE,BUILDING,5,NC0113,4,Will Conform,171266,WINSTON SALEM,NC,271013914
0,LEASED,8,ACTIVE,BUILDING,1,NC0509,4,Will Conform,1120,WINTERVILLE,NC,285907873
0,LEASED,1,ACTIVE,BUILDING,7,NC1000,4,No,155,WILMINGTON,NC,284032564
0,LEASED,0,ACTIVE,BUILDING,13,NC1001,4,Yes,0,GREENSBORO,NC,274012903
0,LEASED,72,ACTIVE,BUILDING,1,NC1019,4,Yes,12503,DURHAM,NC,277076340
0,LEASED,1,ACTIVE,BUILDING,1,NC1029,4,Will Conform,6586,GREENVILLE,NC,278340371
2013.11.1,LEASED,15,ACTIVE,BUILDING,1,NC1030,4,Yes,19589,GREENVILLE,NC,278582303
0,LEASED,0,ACTIVE,BUILDING,5,NC1045,4,Yes,5000,WILKESBORO,NC,286977570
2015.8.4,LEASED,0,ACTIVE,BUILDING,1,NC1046,4,Yes,3780,OXFORD,NC,275653580
0,LEASED,22,ACTIVE,BUILDING,7,NC1101,4,Yes,5833,GOLDSBORO,NC,275343477
0,LEASED,20,ACTIVE,BUILDING,10,NC1114,4,Yes,4008,SPINDALE,NC,281601360
0,LEASED,2,ACTIVE,BUILDING,12,NC1115,4,Yes,3500,CHARLOTTE,NC,282022146
0,LEASED,190,ACTIVE,BUILDING,3,NC1132,4,Yes,31473,HAVELOCK,NC,285329510
0,LEASED,7,ACTIVE,BUILDING,13,NC1135,4,Yes,1384,GREENSBORO,NC,274073706
0,LEASED,1,ACTIVE,BUILDING,13,NC1136,4,Yes,188,GREENSBORO,NC,274073708
0,LEASED,0,ACTIVE,BUILDING,11,NC1137,4,Yes,3186,BRYSON CITY,NC,28713
0,LEASED,155,ACTIVE,BUILDING,4,NC1144,4,Yes,35375,DURHAM,NC,27709
1992.1.1,LEASED,28,ACTIVE,BUILDING,4,NC1145,4,Yes,5190,RALEIGH,NC,276065515
0,LEASED,0,ACTIVE,BUILDING,4,NC1151,4,Will Conform,15671,RALEIGH,NC,276177840
0,LEASED,0,ACTIVE,BUILDING,11,NC1155,4,Yes,320,CHEROKEE,NC,28719
0,LEASED,12,ACTIVE,BUILDING,7,NC1156,4,Yes,5414,WILMINGTON,NC,284053644
0,LEASED,2,ACTIVE,BUILDING,13,NC1157,4,Will Conform,990,GREENSBORO,NC,274012659
0,LEASED,58,ACTIVE,BUILDING,4,NC1160,4,Yes,12670,RALEIGH,NC,276063372
0,LEASED,4,ACTIVE,BUILDING,4,NC1162,4,Yes,1687,RALEIGH,NC,27604
0,LEASED,0,ACTIVE,BUILDING,10,NC1167,4,Will Conform,3000,HICKORY,NC,286022959
0,LEASED,23,ACTIVE,BUILDING,3,NC1169,4,Yes,1636,NEW BERN,NC,285622002
2008.1.1,LEASED,30,ACTIVE,BUILDING,10,NC1173,4,Will Conform,11430,ASHEVILLE,NC,288012424
0,LEASED,5,ACTIVE,BUILDING,10,NC1182,4,Will Conform,5651,ASHEVILLE,NC,288012381
0,LEASED,58,ACTIVE,BUILDING,10,NC1195,4,Will Conform,11400,HICKORY,NC,28601
0,LEASED,12,ACTIVE,BUILDING,13,NC1211,4,Will Conform,10464,GREENSBORO,NC,27409
0,LEASED,0,ACTIVE,BUILDING,4,NC1223,4,Will Conform,16065,DURHAM,NC,277039464
0,LEASED,10,ACTIVE,BUILDING,3,NC1226,4,Yes,6824,MANTEO,NC,279549340
0,LEASED,0,ACTIVE,BUILDING,12,NC1227,4,Yes,26500,CHARLOTTE,NC,28217
0,LEASED,69,ACTIVE,BUILDING,12,NC1248,4,Yes,28328,CHARLOTTE,NC,282730103
0,LEASED,0,ACTIVE,BUILDING,12,NC1256,4,Yes,0,CHARLOTTE,NC,282172821
0,LEASED,55,ACTIVE,STRUCTURE,12,NC1277,4,Yes,0,CHARLOTTE,NC,282020001
0,LEASED,22,ACTIVE,BUILDING,8,NC1283,4,Will Conform,11115,FAYETTEVILLE,NC,283044516
0,LEASED,15,ACTIVE,BUILDING,7,NC1308,4,Will Conform,5284,WILMINGTON,NC,284014098
0,LEASED,18,ACTIVE,BUILDING,7,NC1309,4,Will Conform,5475,WILMINGTON,NC,284014045
0,LEASED,6,ACTIVE,BUILDING,12,NC1327,4,Yes,1794,CHARLOTTE,NC,282034253
0,LEASED,0,ACTIVE,BUILDING,7,NC1331,4,No,471,WILMINGTON,NC,284031865
0,LEASED,52,ACTIVE,BUILDING,7,NC1333,4,Yes,30163,WILMINGTON,NC,284018021
0,LEASED,0,ACTIVE,BUILDING,4,NC1345,4,Yes,0,RALEIGH,NC,276104306
0,LEASED,0,ACTIVE,BUILDING,1,NC1359,4,Yes,0,DURHAM,NC,277072545
0,LEASED,12,ACTIVE,BUILDING,3,NC1380,4,No,50245,HAVELOCK,NC,285321603
0,LEASED,26,ACTIVE,BUILDING,5,NC1383,4,Yes,13809,WINSTON SALEM,NC,271012745
0,LEASED,19,ACTIVE,BUILDING,7,NC1391,4,Yes,3225,WILMINGTON,NC,284058372
0,LEASED,34,ACTIVE,BUILDING,4,NC1394,4,Yes,8025,APEX,NC,27502
0,LEASED,0,ACTIVE,BUILDING,11,NC1501,4,Will Conform,0,ASHEVILLE,NC,288062253
0,LEASED,29,ACTIVE,BUILDING,4,NC2054,4,Will Conform,7437,RALEIGH,NC,276061487
0,LEASED,80,ACTIVE,BUILDING,4,NC2065,4,Will Conform,27802,RALEIGH,NC,276042468
0,LEASED,0,ACTIVE,BUILDING,4,NC2067,4,Will Conform,5068,RALEIGH,NC,276096871
0,LEASED,10,ACTIVE,BUILDING,4,NC2069,4,Will Conform,20400,RALEIGH,NC,276076416
0,LEASED,0,ACTIVE,BUILDING,13,NC2075,4,Will Conform,4230,GREENSBORO,NC,274099057
0,LEASED,12,ACTIVE,BUILDING,13,NC2079,4,Will Conform,9224,GREENSBORO,NC,274073808
1985.7.19,LEASED,3,ACTIVE,BUILDING,13,NC2089,4,Will Conform,1542,GREENSBORO,NC,274073810
0,LEASED,107,ACTIVE,BUILDING,13,NC2090,4,Will Conform,35671,GREENSBORO,NC,274072640
0,LEASED,42,ACTIVE,BUILDING,3,NC2100,4,Will Conform,7313,ELIZABETH CITY,NC,279093241
0,LEASED,11,ACTIVE,BUILDING,12,NC2111,4,Will Conform,5316,CHARLOTTE,NC,282173589
0,LEASED,12,ACTIVE,BUILDING,12,NC2118,4,Will Conform,33937,CHARLOTTE,NC,282021675
0,LEASED,48,ACTIVE,BUILDING,4,NC2125,4,Will Conform,9271,RALEIGH,NC,276096277
0,LEASED,14,ACTIVE,BUILDING,11,NC2126,4,Will Conform,4800,ARDEN,NC,287043385
0,LEASED,3,ACTIVE,BUILDING,12,NC2133,4,Will Conform,31079,CHARLOTTE,NC,282022143
0,LEASED,20,ACTIVE,BUILDING,12,NC2139,4,Will Conform,34557,CHARLOTTE,NC,282170105
0,LEASED,56,ACTIVE,BUILDING,10,NC2150,4,Will Conform,29402,ASHEVILLE,NC,288011082
0,LEASED,92,ACTIVE,BUILDING,13,NC2153,4,Will Conform,88257,GREENSBORO,NC,274016024
0,LEASED,6,ACTIVE,BUILDING,7,NC2155,4,Will Conform,3782,WILMINGTON,NC,284031344
0,LEASED,10,ACTIVE,BUILDING,4,NC2172,4,Will Conform,2870,RALEIGH,NC,276178418
0,LEASED,6,ACTIVE,BUILDING,1,NC2174,4,Yes,24619,GREENVILLE,NC,27858
0,LEASED,2,ACTIVE,BUILDING,5,NC2178,4,Will Conform,8678,WINSTON SALEM,NC,271063275
0,LEASED,13,ACTIVE,BUILDING,12,NC2184,4,Will Conform,4622,CHARLOTTE,NC,282023213
0,LEASED,0,ACTIVE,BUILDING,4,NC2190,4,Will Conform,6856,RALEIGH,NC,276093899
0,LEASED,48,ACTIVE,BUILDING,9,NC2192,4,Will Conform,15220,CHARLOTTE,NC,282102226
0,LEASED,39,ACTIVE,BUILDING,6,NC2201,4,Yes,5695,ASHEBORO,NC,272038698
0,LEASED,36,ACTIVE,BUILDING,4,NC2209,4,Yes,84556,RALEIGH,NC,276065213
0,LEASED,17,ACTIVE,BUILDING,4,NC2211,4,Yes,62867,RALEIGH,NC,276011395
0,LEASED,11,ACTIVE,BUILDING,13,NC2212,4,Yes,9324,GREENSBORO,NC,274072734
0,LEASED,74,ACTIVE,BUILDING,7,NC2213,4,Yes,11630,WILMINGTON,NC,284016426
0,LEASED,23,ACTIVE,BUILDING,11,NC2230,4,Yes,4811,HENDERSONVILLE,NC,287927812
0,LEASED,80,ACTIVE,BUILDING,13,NC2232,4,Yes,16526,GREENSBORO,NC,274072634
0,LEASED,30,ACTIVE,BUILDING,1,NC2256,4,Yes,4428,DURHAM,NC,277043004
0,LEASED,22,ACTIVE,BUILDING,9,NC2259,4,Yes,13418,CHARLOTTE,NC,282103271
0,LEASED,60,ACTIVE,BUILDING,4,NC2267,4,Yes,14464,CARY,NC,275132015
0,LEASED,5,ACTIVE,BUILDING,9,NC2270,4,Yes,1350,ROCKINGHAM,NC,283794501
2001.8.1,LEASED,74,ACTIVE,BUILDING,10,NC2271,4,Yes,10881,SHELBY,NC,281503931
0,LEASED,0,ACTIVE,BUILDING,12,NC2272,4,Yes,6337,CHARLOTTE,NC,282087370
0,LEASED,52,ACTIVE,BUILDING,13,NC2273,4,Yes,6055,STATESVILLE,NC,286259260
0,LEASED,0,ACTIVE,BUILDING,12,NC2275,4,Yes,2400,CHARLOTTE,NC,282279473
0,LEASED,4,ACTIVE,BUILDING,1,NC2277,4,Yes,2631,WINDSOR,NC,279836745
0,LEASED,30,ACTIVE,BUILDING,4,NC2282,4,Yes,13336,RALEIGH,NC,276096200
0,LEASED,73,ACTIVE,BUILDING,10,NC2283,4,Yes,13420,ASHEVILLE,NC,288051277
0,LEASED,12,ACTIVE,BUILDING,7,NC2286,4,Yes,3543,WILMINGTON,NC,284038019
0,LEASED,37,ACTIVE,BUILDING,8,NC2289,4,Yes,7250,CONCORD,NC,280275947
2002.6.1,LEASED,12,ACTIVE,BUILDING,6,NC2294,4,Yes,2614,SANFORD,NC,273305800
0,LEASED,3,ACTIVE,BUILDING,9,NC2297,4,Yes,6933,CHARLOTTE,NC,282102226
0,LEASED,239,ACTIVE,BUILDING,12,NC2302,4,Yes,48300,CHARLOTTE,NC,282176432
0,LEASED,12,ACTIVE,BUILDING,12,NC2305,4,Yes,31278,CHARLOTTE,NC,282022012
0,LEASED,50,ACTIVE,BUILDING,3,NC2310,4,Yes,9999,GREENVILLE,NC,278585934
0,LEASED,30,ACTIVE,BUILDING,3,NC2314,4,Yes,5727,WASHINGTON,NC,278898032
0,LEASED,43,ACTIVE,BUILDING,11,NC2317,4,Yes,8583,HENDERSONVILLE,NC,287924008
0,LEASED,5,ACTIVE,BUILDING,1,NC2321,4,Yes,982,ROANOKE RAPIDS,NC,278702743
0,LEASED,0,ACTIVE,BUILDING,12,NC2322,4,Yes,13413,CHARLOTTE,NC,282085746
0,LEASED,0,ACTIVE,BUILDING,1,NC2331,4,Yes,785,GREENVILLE,NC,278341401
0,LEASED,35,ACTIVE,BUILDING,4,NC2333,4,Yes,13823,MORRISVILLE,NC,275609693
1990.9.15,LEASED,0,ACTIVE,BUILDING,7,NC2335,4,Yes,1174,WILMINGTON,NC,284058062
0,LEASED,0,ACTIVE,BUILDING,11,NC2336,4,Yes,2201,FLETCHER,NC,287326201
0,LEASED,0,ACTIVE,BUILDING,3,NC2337,4,Yes,770,NEW BERN,NC,285606455
0,LEASED,31,ACTIVE,BUILDING,7,NC2340,4,Yes,20791,WILMINGTON,NC,284017574
0,LEASED,0,ACTIVE,BUILDING,9,NC2341,4,Yes,1280,FAYETTEVILLE,NC,283069204
0,LEASED,0,ACTIVE,BUILDING,4,NC2344,4,Yes,3814,RALEIGH,NC,27604
0,LEASED,43,ACTIVE,BUILDING,5,NC2346,4,Yes,6490,MOUNT AIRY,NC,270302528
0,LEASED,0,ACTIVE,BUILDING,13,NC2348,4,Yes,3600,SALISBURY,NC,281471364
0,LEASED,0,ACTIVE,BUILDING,3,NC2349,4,Yes,515,RICHLANDS,NC,285747004
0,LEASED,6,ACTIVE,BUILDING,4,NC2352,4,No,16902,RALEIGH,NC,276011701
0,LEASED,0,ACTIVE,BUILDING,12,NC2353,4,Yes,16431,CHARLOTTE,NC,282733409
0,LEASED,9,ACTIVE,STRUCTURE,1,NC2362,4,Yes,0,GREENVILLE,NC,278581121
0,LEASED,7,ACTIVE,STRUCTURE,7,NC2365,4,Yes,0,WILMINGTON,NC,284014035
0,LEASED,5,ACTIVE,BUILDING,13,NC2368,4,Yes,3500,GREENSBORO,NC,27409
0,LEASED,43,ACTIVE,BUILDING,1,NC2369,4,Yes,7799,HENDERSON,NC,275363467
0,LEASED,46,ACTIVE,BUILDING,7,NC2373,4,Yes,8137,WHITEVILLE,NC,284724000
